UNITID,E2011
434122,18
434140,1770
434140,1770
434159,918
434159,918
434274,157
434274,157
434283,84
434283,84
434308,1063
434308,1063
434317,2702
434317,2702
434326,74
434326,74
434344,76
434344,76
434362,46
434362,46
434380,92
434380,92
434414,692
434414,692
434432,75
434432,75
434441,154
434441,154
434469,160
434469,160
434496,84
434496,84
434502,210
434502,210
434520,1122
434520,1122
434539,615
434539,615
434548,1258
434548,1258
434557,817
434557,817
434566,836
434566,836
434575,642
434575,642
434584,797
434584,797
434672,35498
434672,35498
434690,549
434690,549
434715,1888
434715,1888
434751,138
434751,138
434812,557
434812,557
434821,590
434821,590
434830,316
434830,316
434900,1482
434900,1482
434937,55
434937,55
434946,3037
434946,2376
434946,661
434955,1817
434955,1493
434955,324
434964,1388
434964,1090
434964,298
434973,1019
434973,862
434973,157
434982,1107
434982,1002
434982,105
434991,1017
434991,929
434991,88
435000,992
435000,99
435000,893
436003,236
436003,236
436012,945
436012,945
436021,46
436021,46
436030,64
436030,64
436067,66
436067,66
436094,1292
436094,267
436094,1025
436100,47
436100,47
436182,504
436182,504
436191,1217
436191,1217
436225,854
436225,854
436261,173
436261,173
436270,389
436270,389
436289,108
436289,108
436304,3883
436304,3883
436429,3280
436429,3280
436438,1368
436438,332
436438,1036
436465,1427
436465,1427
436483,841
436483,841
436526,303
436526,303
436553,521
436553,521
436562,287
436562,287
436599,92
436599,92
436614,101
436614,77
436614,24
436632,300
436632,300
436641,205
436641,205
436650,555
436650,555
436702,935
436702,935
436775,354
436775,354
436784,1356
436784,1356
436818,3158
436818,3158
436827,864
436827,864
436836,1725
436836,1725
436854,110
436854,110
437042,1446
437042,1446
437051,1435
437051,1435
437060,618
437060,618
437097,3115
437097,2222
437097,893
437103,11729
437103,11729
437219,1100
437219,1100
437237,60
437237,60
437316,424
437316,424
437325,817
437325,720
437325,97
437343,777
437343,777
437361,325
437361,325
437501,267
437501,267
437529,738
437529,738
437556,918
437556,918
437565,280
437565,280
437583,232
437583,232
437608,238
437608,238
437635,169
437635,169
437653,317
437653,317
437662,5859
437662,5859
437705,14
437705,14
437723,510
437723,510
437732,1731
437732,1731
437750,810
437750,810
437769,809
437769,809
437778,569
437778,569
437848,1623
437848,1623
437857,249
437857,249
437884,162
437884,162
437927,738
437927,738
437936,1423
437936,1423
438036,196
438036,196
438151,5409
438151,5227
438151,182
438179,1683
438179,1683
438197,1399
438197,1399
438212,9387
438212,9387
438258,821
438258,821
438267,642
438267,642
438285,1043
438285,1043
438294,464
438294,464
438337,518
438337,518
438382,1012
438382,741
438382,271
438416,1120
438416,1078
438416,42
438498,2872
438498,1890
438498,982
438504,3914
438504,3914
438586,3109
438586,2842
438586,267
438601,1211
438601,1032
438601,179
438610,1309
438610,1202
438610,107
438629,218
438629,188
438629,30
438638,2240
438638,2240
438647,1659
438647,1659
438656,1421
438656,1421
438674,206
438674,206
438708,862
438708,862
438735,420
438735,420
438805,1519
438805,1519
438869,727
438869,727
438887,321
438887,321
438902,1894
438902,1816
438902,78
438966,934
438966,934
438984,216
438984,216
439020,184
439020,184
439039,698
439039,698
439057,811
439057,197
439057,614
439118,1241
439118,1241
439127,603
439127,603
439136,890
439136,890
439145,5638
439145,5638
439163,6118
439163,6118
439190,4298
439190,4298
439279,1265
439279,1190
439279,75
439288,1821
439288,1821
439297,739
439297,646
439297,93
439303,97
439303,97
439312,69
439312,69
439330,171
439330,171
439367,340
439367,340
439394,141
439394,141
439400,153
439400,153
439437,743
439437,743
439446,169
439446,66
439446,103
439455,519
439455,519
439473,290
439473,290
439482,444
439482,444
439491,171
439491,171
439507,513
439507,513
439525,874
439525,874
439570,1398
439570,1398
439589,275
439589,275
439604,35
439604,35
439613,327
439613,327
439622,313
439622,313
439631,49
439631,49
439668,206
439668,206
439686,442
439686,442
439695,85
439695,85
439701,614
439701,308
439701,306
439729,51
439729,51
439738,1249
439738,1249
439747,215
439747,215
439756,23
439756,23
439774,64
439774,64
439783,176
439783,81
439783,95
439792,826
439792,826
439817,156
439817,156
439826,950
439826,950
439844,98
439844,98
439862,104
439862,97
439862,7
439871,189
439871,189
439899,118
439899,118
439905,380
439905,380
439914,50
439914,50
439932,34
439932,34
439969,286
439969,122
439969,164
439978,139
439978,139
439996,136
439996,136
440004,56
440004,56
440031,138
440031,138
440059,880
440059,880
440077,68
440077,68
440086,708
440086,708
440101,308
440101,308
440110,927
440110,927
440129,889
440129,889
440147,1095
440147,1095
440165,1352
440165,1352
440174,109
440174,109
440217,35
440217,35
440226,195
440226,195
440244,9373
440244,9373
440262,741
440262,741
440271,794
440271,794
440299,1651
440299,1651
440305,5505
440305,5505
440323,844
440323,844
440332,567
440332,567
440341,3035
440341,3035
440369,1893
440369,1893
440378,374
440378,374
440396,171
440396,151
440396,20
440402,5778
440402,5778
440411,221
440411,22
440411,199
440420,400
440420,302
440420,98
440439,2005
440439,1614
440439,391
440448,4116
440448,3517
440448,599
440457,842
440457,783
440457,59
440466,871
440466,773
440466,98
440484,1904
440484,1904
440536,1830
440536,1830
440545,1298
440545,1298
440572,1642
440572,1642
440581,1748
440581,1748
440590,2284
440590,2284
440624,3669
440624,3669
440642,1306
440642,1306
440651,2074
440651,2074
440721,821
440721,821
440730,1215
440730,1215
440749,607
440749,607
440758,432
440758,432
440767,1272
440767,1272
440776,71
440776,71
440794,391
440794,391
440800,90
440800,90
440819,195
440819,195
440828,941
440828,786
440828,155
440846,492
440846,492
440855,402
440855,402
440873,1177
440873,1177
440882,503
440882,503
440891,607
440891,607
440907,969
440907,969
440916,759
440916,759
440925,1529
440925,1529
440952,924
440952,924
440970,296
440970,296
440989,2138
440989,2138
441016,1697
441016,1697
441025,1334
441025,1334
441052,3514
441052,3514
441070,187
441070,187
441089,2872
441089,2872
441104,345
441104,345
441131,270
441131,270
441159,439
441159,439
441168,204
441168,204
441186,1007
441186,826
441186,181
441195,75
441195,75
441201,250
441201,250
441210,509
441210,509
441229,1202
441229,1202
441238,86
441238,86
441256,118
441256,118
441274,215
441274,215
441308,3363
441308,3363
441317,53
441317,53
441335,42
441335,42
441353,15
441353,15
441362,1183
441362,1183
441371,1215
441371,1215
441380,351
441380,351
441399,436
441399,436
441405,151
441405,151
441414,880
441414,880
441423,579
441423,579
441432,599
441432,599
441441,422
441441,422
441478,411
441478,67
441478,344
441487,288
441487,288
441496,376
441496,376
441502,541
441502,541
441511,551
441511,408
441511,143
441548,140
441548,140
441575,1321
441575,1321
441584,1300
441584,1300
441593,53
441593,53
441609,9
441609,9
441618,108
441618,108
441627,32
441627,32
441636,376
441636,376
441645,218
441645,218
441663,402
441663,402
441672,25
441672,25
441681,97
441681,97
441690,362
441690,362
441706,207
441706,207
441733,24
441733,24
441742,766
441742,766
441751,32
441751,32
441760,4120
441760,4120
441779,114
441779,114
441788,734
441788,734
441797,41
441797,41
441830,99
441830,99
441858,192
441858,192
441876,354
441876,354
441894,142
441894,142
441900,4415
441900,4415
441919,1374
441919,1374
441928,1446
441928,1446
441937,4229
441937,3963
441937,266
441955,1631
441955,1631
441964,1118
441964,1118
441973,2801
441973,2801
441982,365
441982,365
442000,1263
442000,1263
442037,881
442037,881
442046,1842
442046,1842
442064,67
442064,67
442073,1791
442073,1791
442134,1307
442134,1307
442143,1207
442143,1097
442143,110
442152,2587
442152,2173
442152,414
442161,1957
442161,1762
442161,195
442170,2341
442170,2159
442170,182
442189,1099
442189,870
442189,229
442204,133
442204,133
442213,53
442213,53
442222,938
442222,313
442222,625
442231,2379
442231,2379
442240,461
442240,461
442295,473
442295,473
442310,1349
442310,1349
442329,1275
442329,1275
442338,1250
442338,1250
442347,1075
442347,1075
442356,1245
442356,1245
442365,1172
442365,1172
442383,514
442383,514
442392,145
442392,145
442408,548
442408,548
442426,316
442426,316
442435,44
442435,44
442444,1670
442444,1670
442462,766
442462,766
442499,599
442499,599
442505,928
442505,928
442523,49
442523,49
442569,15601
442569,13761
442569,1840
442578,679
442578,679
442602,1545
442602,1545
442611,2562
442611,2562
442620,754
442620,754
442639,65
442639,65
442648,1143
442648,1143
442657,401
442657,401
442684,269
442684,269
442718,786
442718,786
442727,2313
442727,2313
442736,985
442736,985
442745,1699
442745,1699
442781,401
442781,401
442790,2402
442790,2402
442806,778
442806,778
442815,1082
442815,1082
442824,3442
442824,3442
442842,427
442842,163
442842,264
442851,517
442851,517
442879,2494
442879,2494
442888,444
442888,444
442897,271
442897,214
442897,57
442930,1533
442930,1531
442930,2
442949,112
442949,112
442958,96
442958,96
442967,53
442967,53
442976,112
442976,112
442985,135
442985,135
443021,189
443021,189
443030,84
443030,84
443049,417
443049,190
443049,227
443058,48
443058,48
443076,268
443076,13
443076,255
443100,235
443100,235
443128,2159
443128,2159
443137,477
443137,477
443146,309
443146,309
443173,65
443173,65
443207,629
443207,629
443216,175
443216,175
443225,133
443225,133
443234,375
443234,375
443252,1120
443252,1120
443261,516
443261,516
443270,330
443270,330
443289,123
443289,123
443298,373
443298,373
443304,12
443304,12
443322,642
443322,642
443331,1262
443331,1236
443331,26
443340,369
443340,369
443359,270
443359,270
443377,282
443377,282
443410,976
443410,913
443410,63
443429,245
443429,245
443438,831
443438,831
443456,223
443456,161
443456,62
443465,216
443465,190
443465,26
443474,1664
443474,1398
443474,266
443483,239
443483,239
443492,3929
443492,3929
443517,103
443517,103
443526,1183
443526,1183
443535,1019
443535,1019
443544,722
443544,596
443544,126
443553,912
443553,912
443562,2138
443562,2138
443571,305
443571,305
443605,459
443605,459
443623,1842
443623,1842
443632,235
443632,235
443641,343
443641,343
443650,1095
443650,1095
443669,575
443669,575
443678,199
443678,199
443687,1507
443687,1507
443696,86
443696,86
443702,12
443702,12
443739,688
443739,688
443748,1452
443748,1452
443766,4560
443766,3272
443766,1288
443784,5071
443784,3922
443784,1149
443827,933
443827,933
443836,1095
443836,1095
443845,2356
443845,2356
443854,1526
443854,1526
443881,1774
443881,1675
443881,99
443890,1855
443890,1682
443890,173
443906,326
443906,269
443906,57
443924,1555
443924,1417
443924,138
443942,232
443942,232
443951,267
443951,267
443979,128
443979,128
443988,975
443988,975
443997,562
443997,562
444015,2300
444015,2300
444024,1748
444024,1748
444033,318
444033,318
444042,2084
444042,2084
444051,243
444051,243
444060,720
444060,720
444079,751
444079,751
444088,1077
444088,1077
444103,14
444103,14
444121,748
444121,748
444130,13714
444130,777
444130,12937
444158,51950
444158,47787
444158,4163
444167,5321
444167,5321
444176,512
444176,512
444194,262
444194,262
444200,862
444200,862
444219,13237
444219,13237
444228,53
444228,53
444237,1196
444237,1196
444255,907
444255,907
444264,175
444264,175
444282,236
444282,236
444291,261
444291,261
444307,218
444307,218
444316,211
444316,211
444325,248
444325,248
444334,195
444334,195
444343,305
444343,305
444352,432
444352,432
444361,111
444361,111
444370,301
444370,301
444389,1112
444389,1112
444398,277
444398,277
444404,122
444404,122
444413,129
444413,117
444413,12
444422,263
444422,263
444440,257
444440,257
444459,7
444459,7
444468,44
444468,44
444477,416
444477,416
444486,456
444486,456
444510,26
444510,26
444529,295
444529,295
444547,59
444547,59
444556,76
444556,76
444565,381
444565,381
444574,1167
444574,1167
444583,1188
444583,1188
444592,184
444592,184
444608,76
444608,76
444626,77
444626,77
444635,69
444635,69
444644,24
444644,24
444653,76
444653,76
444662,86
444662,86
444671,385
444671,385
444680,191
444680,191
444699,44
444699,44
444705,58
444705,58
444714,2103
444714,2103
444723,8961
444723,5281
444723,3680
444732,159
444732,159
444750,26
444750,26
444769,292
444769,292
444778,159
444778,116
444778,43
444796,411
444796,411
444811,203
444811,203
444857,67
444857,67
444866,337
444866,337
444893,359
444893,359
444909,25
444909,25
444927,647
444927,647
444936,41
444936,41
444945,380
444945,380
444954,4176
444954,4176
444972,321
444972,321
444990,570
444990,570
445009,5201
445009,5201
445018,2580
445018,2580
445027,39138
445027,35077
445027,4061
445072,1301
445072,1301
445081,1179
445081,1179
445090,797
445090,797
445115,1174
445115,1174
445124,1575
445124,1575
445133,817
445133,674
445133,143
445142,926
445142,926
445188,4547
445188,4295
445188,252
445197,1398
445197,1398
445203,1137
445203,1137
445212,432
445212,432
445221,155
445221,155
445230,1893
445230,1893
445249,723
445249,723
445258,577
445258,577
445267,4870
445267,4659
445267,211
445276,988
445276,988
445300,856
445300,856
445319,422
445319,362
445319,60
445328,788
445328,788
445337,664
445337,664
445346,878
445346,878
445355,503
445355,503
445364,405
445364,405
445373,830
445373,830
445382,1450
445382,1450
445391,370
445391,324
445391,46
445407,781
445407,781
445416,495
445416,477
445416,18
445434,1894
445434,1894
445452,2445
445452,2445
445461,2019
445461,2019
445470,884
445470,884
445489,120
445489,120
445498,97
445498,97
445504,210
445504,210
445531,47
445531,47
445540,94
445540,94
445559,523
445559,523
445577,639
445577,639
445601,1332
445601,1332
445610,403
445610,403
445629,237
445629,237
445638,115
445638,115
445647,217
445647,217
445656,232
445656,232
445665,459
445665,459
445674,1175
445674,1175
445683,63
445683,63
445692,297
445692,296
445692,1
445708,2867
445708,2867
445717,3471
445717,2989
445717,482
445726,776
445726,776
445735,1063
445735,289
445735,774
445744,751
445744,751
445753,523
445753,523
445762,452
445762,452
445771,923
445771,923
445780,93
445780,93
445799,2339
445799,2339
445814,1195
445814,1195
445832,241
445832,241
445841,218
445841,218
445850,255
445850,255
445869,74
445869,74
445896,157
445896,157
445911,1348
445911,1348
445920,1286
445920,1286
445939,536
445939,536
445948,396
445948,396
445957,569
445957,569
445984,38
445984,38
445993,152
445993,152
446002,108
446002,108
446039,59
446039,59
446048,877
446048,738
446048,139
446057,224
446057,224
446075,50
446075,50
446084,285
446084,285
446093,321
446093,321
446109,418
446109,418
446118,1221
446118,1221
446127,338
446127,338
446136,1114
446136,1114
446145,101
446145,101
446154,1007
446154,1007
446163,161
446163,161
446190,39
446190,39
446206,25
446206,25
446215,60
446215,60
446224,73
446224,73
446233,202
446233,202
446242,263
446242,263
446251,149
446251,149
446260,291
446260,291
446288,154
446288,154
446297,17
446297,17
446303,200
446303,200
446312,100
446312,100
446321,42
446321,42
446349,40
446349,40
446358,60
446358,60
446385,190
446385,190
446394,142
446394,100
446394,42
446400,360
446400,360
446419,53
446419,53
446428,855
446428,855
446437,273
446437,273
446446,344
446446,344
446455,378
446455,378
446464,77
446464,77
446491,22
446491,22
446507,27
446507,27
446516,79
446516,79
446525,297
446525,297
446534,90
446534,90
446543,38
446543,38
446552,2025
446552,2025
446561,870
446561,870
446570,52
446570,52
446589,99
446589,99
446598,75
446598,75
446604,1321
446604,1321
446613,57
446613,57
446640,516
446640,371
446640,145
446668,1204
446668,1204
446677,400
446677,400
446710,223
446710,213
446710,10
446729,33
446729,33
446738,1550
446738,1238
446738,312
446747,768
446747,698
446747,70
446756,722
446756,661
446756,61
446765,801
446765,634
446765,167
446774,5139
446774,5139
446783,311
446783,311
446792,1141
446792,1141
446808,733
446808,733
446817,1051
446817,1051
446835,2068
446835,2068
446844,1439
446844,1439
446853,873
446853,873
446880,674
446880,674
446899,1277
446899,1277
446905,1079
446905,1079
446914,2224
446914,2224
446923,914
446923,914
446932,698
446932,698
446996,167
446996,167
447014,369
447014,369
447023,926
447023,926
447050,508
447050,469
447050,39
447069,852
447069,852
447102,1166
447102,1166
447120,856
447120,856
447148,470
447148,470
447157,191
447157,191
447166,178
447166,178
447175,223
447175,223
447209,1636
447209,1636
447218,1462
447218,1462
447227,1508
447227,1508
447236,908
447236,908
447245,1328
447245,1328
447254,39
447254,39
447263,630
447263,630
447272,881
447272,276
447272,605
447290,1752
447290,1752
447315,126
447315,126
447324,220
447324,220
447333,151
447333,151
447342,159
447342,159
447351,1059
447351,1059
447360,532
447360,532
447379,242
447379,242
447388,586
447388,586
447397,460
447397,460
447403,1892
447403,1892
447421,784
447421,784
447430,160
447430,160
447449,59
447449,59
447458,1198
447458,1198
447467,385
447467,385
447476,830
447476,830
447485,297
447485,297
447494,652
447494,652
447519,950
447519,950
447528,229
447528,229
447582,4758
447582,4758
447591,176
447591,176
447625,538
447625,538
447634,893
447634,893
447652,1126
447652,1049
447652,77
447661,721
447661,521
447661,200
447670,864
447670,864
447689,6890
447689,6890
447698,153
447698,153
447704,127
447704,127
447713,145
447713,145
447722,98
447722,98
447731,259
447731,259
447759,516
447759,516
447768,2911
447768,2911
447777,550
447777,550
447795,43
447795,43
447801,209
447801,209
447810,282
447810,282
447829,101
447829,101
447838,73
447838,73
447847,100
447847,100
447856,279
447856,279
447865,58
447865,58
447874,460
447874,460
447883,182
447883,182
447892,274
447892,274
447908,72
447908,72
447917,92
447917,92
447935,986
447935,986
447953,289
447953,289
447962,340
447962,340
447971,138
447971,138
447980,93
447980,93
447999,294
447999,294
448008,35
448008,35
448017,76
448017,76
448026,173
448026,173
448035,46
448035,46
448044,24
448044,24
448053,111
448053,111
448071,251
448071,251
448080,78
448080,78
448105,83
448105,83
448114,1449
448114,1449
448123,245
448123,245
448141,78
448141,78
448150,259
448150,259
448196,406
448196,406
448202,117
448202,117
448211,127
448211,127
448220,75
448220,75
448239,120
448239,120
448248,2811
448248,2811
448257,55
448257,55
448266,65
448266,65
448275,55
448275,55
448284,3129
448284,1080
448284,2049
448309,3031
448309,2537
448309,494
448345,1764
448345,1764
448354,223
448354,223
448363,1488
448363,1488
448372,324
448372,324
448406,462
448406,462
448415,1825
448415,1825
448424,153
448424,153
448433,2633
448433,2633
448442,1287
448442,1287
448451,1055
448451,1055
448460,523
448460,523
448479,1492
448479,1492
448488,1006
448488,1006
448497,1049
448497,1049
448503,972
448503,972
448512,1004
448512,1004
448521,103
448521,78
448521,25
448530,951
448530,910
448530,41
448549,211
448549,198
448549,13
448558,287
448558,269
448558,18
448567,1285
448567,1157
448567,128
448576,2809
448576,2809
448585,791
448585,791
448594,5704
448594,5704
448600,544
448600,544
448619,313
448619,313
448628,775
448628,775
448646,305
448646,305
448655,726
448655,726
448664,986
448664,986
448673,3508
448673,3508
448691,176
448691,176
448707,393
448707,393
448716,424
448716,424
448734,789
448734,244
448734,545
448752,1150
448752,1150
448761,568
448761,568
448770,581
448770,581
448789,2742
448789,2742
448798,607
448798,607
448804,503
448804,503
448822,50
448822,38
448822,12
448831,149
448831,131
448831,18
448840,5081
448840,4415
448840,666
448859,223
448859,223
448877,243
448877,243
448895,748
448895,748
448965,322
448965,322
448974,553
448974,553
448983,492
448983,492
449010,1431
449010,1431
449038,5745
449038,4405
449038,1340
449074,1642
449074,1642
449083,515
449083,515
449092,572
449092,572
449117,1093
449117,1093
449126,603
449126,603
449135,366
449135,366
449144,425
449144,425
449153,489
449153,489
449162,189
449162,189
449171,156
449171,156
449180,208
449180,208
449199,191
449199,191
449205,109
449205,109
449214,116
449214,116
449223,241
449223,241
449232,237
449232,237
449241,127
449241,127
449250,268
449250,268
449269,1318
449269,1318
449278,958
449278,958
449302,110
449302,110
449311,386
449311,386
449320,1318
449320,1318
449339,88029
449339,68845
449339,19184
449348,99
449348,99
449357,127
449357,127
449366,612
449366,612
449375,257
449375,257
449384,145
449384,145
449393,181
449393,181
449418,197
449418,197
449436,187
449436,187
449445,309
449445,309
449454,56
449454,56
449463,74
449463,74
449472,154
449472,154
449481,62
449481,62
449490,149
449490,149
449506,437
449506,437
449524,240
449524,240
449533,226
449533,226
449551,23
449551,23
449579,38
449579,38
449597,138
449597,138
449603,272
449603,272
449612,191
449612,191
449658,110
449658,110
449667,243
449667,243
449676,72
449676,72
449685,215
449685,215
449700,1059
449700,1059
449719,479
449719,479
449728,108
449728,108
449746,462
449746,462
449755,13
449755,13
449764,114
449764,114
449773,265
449773,265
449782,65
449782,65
449791,449
449791,449
449807,217
449807,217
449816,957
449816,957
449825,89
449825,89
449852,92
449852,92
449861,575
449861,575
449870,268
449870,94
449870,174
449889,5521
449889,5521
449898,1336
449898,1183
449898,153
449904,439
449904,439
449913,162
449913,162
449922,207
449922,207
449931,2513
449931,1498
449931,1015
449940,103
449940,103
449959,335
449959,335
449968,451
449968,451
449977,413
449977,413
449986,386
449986,386
449995,360
449995,360
450003,965
450003,965
450012,144
450012,144
450021,460
450021,460
450049,1063
450049,1063
450058,1212
450058,1212
450067,885
450067,885
450076,1677
450076,1677
450085,920
450085,920
450094,1481
450094,1481
450119,308
450119,308
450128,691
450128,691
450146,132
450146,132
450155,542
450155,542
450173,11073
450173,11073
450182,758
450182,758
450191,960
450191,960
450207,549
450207,549
450216,1106
450216,1106
450225,1052
450225,1052
450234,781
450234,781
450243,1312
450243,1312
450252,1128
450252,1128
450261,613
450261,613
450270,913
450270,913
450289,722
450289,722
450298,699
450298,568
450298,131
450304,248
450304,248
450377,1926
450377,1100
450377,826
450386,577
450386,577
450395,241
450395,241
450401,539
450401,539
450429,565
450429,565
450438,121
450438,121
450447,915
450447,915
450456,760
450456,659
450456,101
450465,1165
450465,1165
450474,1726
450474,1618
450474,108
450483,191
450483,178
450483,13
450492,821
450492,790
450492,31
450508,271
450508,271
450517,479
450517,479
450526,1143
450526,514
450526,629
450535,852
450535,238
450535,614
450544,608
450544,236
450544,372
450553,607
450553,607
450562,674
450562,674
450571,2174
450571,2174
450580,283
450580,283
450599,321
450599,321
450605,282
450605,282
450614,285
450614,285
450623,263
450623,263
450632,222
450632,222
450641,188
450641,188
450650,267
450650,267
450669,312
450669,312
450678,291
450678,291
450696,941
450696,941
450702,1179
450702,1179
450720,462
450720,462
450739,434
450739,434
450757,161
450757,161
450766,389
450766,39
450766,350
450775,397
450775,397
450784,170
450784,170
450793,223
450793,223
450809,168
450809,168
450818,235
450818,235
450827,224
450827,224
450836,196
450836,196
450845,155
450845,155
450854,171
450854,171
450863,156
450863,156
450872,138
450872,138
450881,94
450881,94
450933,28460
450933,22315
450933,6145
450942,815
450942,815
450951,248
450951,248
450960,394
450960,394
450979,18882
450979,10417
450979,8465
450988,407
450988,407
450997,164
450997,164
451006,90
451006,90
451015,299
451015,299
451024,61
451024,61
451033,24
451033,24
451042,63
451042,63
451051,74
451051,74
451060,402
451060,353
451060,49
451079,77
451079,77
451088,295
451088,295
451097,174
451097,174
451103,954
451103,954
451112,160
451112,160
451121,260
451121,260
451130,285
451130,285
451149,875
451149,875
451158,187
451158,187
451167,150
451167,150
451194,49
451194,49
451200,32
451200,32
451219,48
451219,48
451228,388
451228,388
451237,47
451237,47
451246,62
451246,62
451255,70
451255,70
451264,287
451264,287
451282,450
451282,450
451291,43
451291,43
451307,109
451307,109
451316,88
451316,88
451325,28
451325,28
451334,186
451334,186
451343,145
451343,145
451352,898
451352,898
451361,60
451361,60
451370,70
451370,70
451398,265
451398,265
451404,200
451404,200
451413,321
451413,321
451422,172
451422,172
451431,78
451431,78
451440,445
451440,445
451459,172
451459,172
451468,182
451468,182
451477,552
451477,552
451486,55
451486,55
451495,94
451495,94
451501,168
451501,168
451510,709
451510,709
451529,110
451529,110
451538,257
451538,257
451547,71
451547,71
451556,1577
451556,1577
451565,327
451565,327
451574,104
451574,104
451583,493
451583,493
451592,131
451592,131
451608,143
451608,143
451617,37
451617,37
451626,122
451626,122
451635,80
451635,80
451644,13
451644,13
451653,26
451653,26
451662,29835
451662,29835
451671,2503
451671,2213
451671,290
451680,1683
451680,1431
451680,252
451699,2970
451699,2970
451705,181
451705,181
451714,413
451714,413
451741,1343
451741,1343
451750,1488
451750,1488
451769,1356
451769,1356
451778,118
451778,118
451796,1347
451796,1347
451802,35
451802,35
451811,54
451811,54
451820,1964
451820,1964
451848,1075
451848,1075
451857,676
451857,676
451866,756
451866,756
451875,512
451875,512
451884,832
451884,832
451893,152
451893,152
451909,715
451909,715
451918,204
451918,204
451936,852
451936,852
451945,854
451945,854
451954,506
451954,506
451963,786
451963,786
451972,964
451972,964
451981,720
451981,720
451990,871
451990,871
452009,97
452009,97
452018,849
452018,849
452027,1041
452027,1041
452036,1144
452036,1144
452045,799
452045,799
452054,1342
452054,1342
452063,1498
452063,1498
452072,234
452072,234
452081,369
452081,369
452090,499
452090,204
452090,295
452106,86
452106,86
452115,1446
452115,1446
452124,1133
452124,1133
452133,2127
452133,1797
452133,330
452230,59
452230,59
452373,613
452373,613
452540,27
452540,27
452692,6
452692,6
452771,37
452771,37
452780,42
452780,42
452841,255
452841,255
452948,679
452948,679
453075,128
453075,128
453109,405
453109,405
453127,1739
453127,1525
453127,214
453163,8404
453163,5365
453163,3039
453215,1162
453215,930
453215,232
453297,76
453297,76
453349,773
453349,773
453455,577
453455,577
453464,893
453464,893
453473,634
453473,634
453482,462
453482,462
453507,39
453507,39
453516,29
453516,29
453552,748
453552,748
453570,95
453570,95
453747,365
453747,365
453756,262
453756,262
453792,648
453792,648
453817,416
453817,416
453923,3
453923,3
454032,587
454032,587
454078,25
454078,25
454175,706
454175,706
454184,412
454184,412
454209,219
454209,219
454227,2343
454227,1270
454227,1073
454236,959
454236,959
454245,408
454245,408
454263,236
454263,236
454281,39
454281,39
454290,109
454290,109
454306,384
454306,384
454315,190
454315,190
454324,156
454324,156
454333,113
454333,113
454342,213
454342,213
454351,263
454351,263
454360,269
454360,269
454379,216
454379,216
454388,199
454388,199
454397,170
454397,170
454403,275
454403,275
454412,298
454412,298
454421,231
454421,231
454430,145
454430,145
454449,60
454449,60
454458,363
454458,363
454467,201
454467,201
454476,179
454476,179
454485,84
454485,84
454494,178
454494,178
454500,196
454500,196
454519,205
454519,205
454528,134
454528,134
454537,120
454537,120
454546,364
454546,364
454555,418
454555,418
454564,991
454564,991
454573,490
454573,490
454582,747
454582,627
454582,120
454591,409
454591,409
454607,356
454607,356
454616,597
454616,597
454625,1434
454625,1434
454634,1401
454634,1401
454652,240
454652,240
454689,583
454689,4
454689,579
454698,401
454698,401
454704,73
454704,73
454713,596
454713,596
454722,66
454722,66
454731,247
454731,247
454740,317
454740,317
454759,31
454759,31
454768,239
454768,239
454777,288
454777,288
454786,585
454786,585
454795,175
454795,175
454801,282
454801,282
454810,57
454810,57
454829,1359
454829,163
454829,1196
454838,40
454838,40
454847,171
454847,171
454856,715
454856,715
454865,497
454865,497
454874,159
454874,159
454883,845
454883,845
454892,50
454892,50
454908,632
454908,632
454917,262
454917,262
454926,387
454926,387
454935,104
454935,104
454944,279
454944,279
454953,54
454953,54
454962,21
454962,21
454971,330
454971,330
454980,127
454980,127
454999,127
454999,127
455008,249
455008,249
455017,37
455017,37
455026,98
455026,98
455035,38
455035,38
455053,186
455053,186
455062,74
455062,74
455071,183
455071,183
455080,260
455080,260
455099,77
455099,77
455105,118
455105,118
455114,9787
455114,9787
455141,401
455141,401
455169,886
455169,886
455178,62
455178,62
455187,175
455187,175
455196,1294
455196,1294
455202,338
455202,338
455211,186
455211,186
455220,89
455220,89
455239,54
455239,54
455248,16
455248,16
455257,277
455257,277
455275,371
455275,371
455284,430
455284,430
455293,30
455293,30
455318,62
455318,62
455327,82
455327,82
455336,280
455336,280
455345,121
455345,121
455354,388
455354,388
455372,38
455372,38
455381,97
455381,97
455390,431
455390,431
455406,224
455406,224
455415,19
455415,19
455424,679
455424,679
455433,166
455433,166
455460,412
455460,412
455479,1068
455479,1068
455488,886
455488,886
455497,261
455497,261
455503,130
455503,130
455512,4581
455512,4581
455530,1522
455530,1522
455549,314
455549,314
455558,476
455558,476
455567,538
455567,538
455585,463
455585,463
455600,1454
455600,1454
455619,660
455619,660
455628,1409
455628,1409
455646,250
455646,250
455655,1142
455655,1142
455664,506
455664,506
455673,158
455673,158
455682,326
455682,326
455707,56
455707,56
455716,815
455716,815
455725,232
455725,232
455734,292
455734,292
455743,111
455743,111
455752,51
455752,51
455761,460
455761,460
455770,62
455770,62
455789,25
455789,25
455798,84
455798,84
455804,172
455804,172
455813,73
455813,73
455822,72
455822,72
455831,272
455831,272
455840,250
455840,250
455859,194
455859,194
455868,95
455868,95
455877,272
455877,272
455886,224
455886,224
455895,234
455895,234
455901,333
455901,333
455910,83
455910,83
